data_type,timestamp,EEG1,EEG2,EEG3,EEG4
quality,1580237570707534,4.0,2.0,1.0,1.0
alpha_absolute,1580237570777101,0.40054507264148964,0.31435642867146046,0.33900033490247783,1.077549263585172
beta_absolute,1580237570778129,0.5428348904436071,0.20668877020002357,-0.12779533919687672,0.6733792522043162
theta_absolute,1580237570779320,0.25022166916475674,0.3623549996410878,0.12376149872220174,0.9285983163109651
alpha_relative,1580237570780337,0.15411764865008637,0.09354243796282777,0.3039506811579585,0.31027140940484005
beta_relative,1580237570781251,0.2138662193640844,0.07300305356147883,0.10375462065540286,0.1223409214186959
theta_relative,1580237570782017,0.1090257218919588,0.10447376730073615,0.18516729608225577,0.22018656239230774
isGood,1580237570782838,0.0,0.0,1.0,0.0
quality,1580237570783249,4.0,2.0,1.0,1.0
alpha_absolute,1580237570877689,0.40054507264148964,0.31435642867146046,0.3914344002985815,1.077549263585172
beta_absolute,1580237570879076,0.5428348904436071,0.20668877020002357,-0.11713977604423718,0.6379213797763377
theta_absolute,1580237570880906,0.25022166916475674,0.3623549996410878,0.17654577155295034,0.9368457876563957
alpha_relative,1580237570882367,0.15411764865008637,0.09354243796282777,0.3126177869177274,0.31574259498403434
beta_relative,1580237570883423,0.2138662193640844,0.07300305356147883,0.09692582537917784,0.11473747550800983
theta_relative,1580237570884386,0.1090257218919588,0.10447376730073615,0.190600947641476,0.22836508141015813
isGood,1580237570885354,0.0,0.0,1.0,0.0
quality,1580237570886009,4.0,2.0,1.0,1.0
alpha_absolute,1580237570955476,0.40054507264148964,0.31435642867146046,0.5246147306478599,1.077549263585172
beta_absolute,1580237570956951,0.5428348904436071,0.20668877020002357,-0.09826983793411592,0.6165038105682557
theta_absolute,1580237570958091,0.25022166916475674,0.3623549996410878,0.3111850507674088,0.9403161251316864
alpha_relative,1580237570959167,0.15411764865008637,0.09354243796282777,0.32698004272267217,0.3166155540187799
beta_relative,1580237570963021,0.2138662193640844,0.07300305356147883,0.0779177992584789,0.10951832504101976
theta_relative,1580237570964256,0.1090257218919588,0.10447376730073615,0.20002835636249192,0.23083364409887994
isGood,1580237570965270,0.0,0.0,1.0,0.0
quality,1580237570965813,4.0,2.0,1.0,1.0
alpha_absolute,1580237571040140,0.40054507264148964,0.31435642867146046,0.6361110534111128,1.077549263585172
beta_absolute,1580237571041088,0.5428348904436071,0.20668877020002357,-0.08159266156576277,0.6151884843311823
theta_absolute,1580237571041748,0.25022166916475674,0.3623549996410878,0.4787012764543169,0.9277752296685323
alpha_relative,1580237571042339,0.15411764865008637,0.09354243796282777,0.3114942061395316,0.313027987202427
beta_relative,1580237571042885,0.2138662193640844,0.07300305356147883,0.05966865632759627,0.10794993605786742
theta_relative,1580237571043432,0.1090257218919588,0.10447376730073615,0.21679047460342551,0.22172217733641852
isGood,1580237571044003,0.0,0.0,1.0,0.0
quality,1580237571044237,4.0,2.0,1.0,1.0
alpha_absolute,1580237571147300,0.40054507264148964,0.31435642867146046,0.6557713218483889,1.0752498195040578
beta_absolute,1580237571148919,0.5428348904436071,0.20668877020002357,-0.07469354892413031,0.6236243701422998
theta_absolute,1580237571153094,0.25022166916475674,0.3623549996410878,0.6129537891560841,0.8752434672822573
alpha_relative,1580237571154269,0.15411764865008637,0.09354243796282777,0.2623615376354451,0.31004454148589405
beta_relative,1580237571155102,0.2138662193640844,0.07300305356147883,0.04880173886951602,0.10959699344355887
theta_relative,1580237571155833,0.1090257218919588,0.10447376730073615,0.23772925799511618,0.19562201927402026
isGood,1580237571156491,0.0,0.0,1.0,0.0
quality,1580237571156909,4.0,2.0,1.0,1.0
alpha_absolute,1580237571277183,0.40054507264148964,0.31435642867146046,0.6557713218483889,1.0429819239782727
beta_absolute,1580237571278537,0.5428348904436071,0.20668877020002357,-0.08000374398839649,0.6325577163126994
theta_absolute,1580237571280731,0.25022166916475674,0.3623549996410878,0.6907402370325479,0.7590321913921145
alpha_relative,1580237571282850,0.15411764865008637,0.09354243796282777,0.22972380084355304,0.2988163593853351
beta_relative,1580237571284200,0.2138662193640844,0.07300305356147883,0.04221151381372353,0.11613955631433746
theta_relative,1580237571285486,0.1090257218919588,0.10447376730073615,0.24898598860768745,0.15540129646089973
isGood,1580237571286602,0.0,0.0,1.0,0.0
quality,1580237571287136,4.0,2.0,1.0,1.0
alpha_absolute,1580237571358979,0.40054507264148964,0.31435642867146046,0.6557713218483889,1.0429819239782727
beta_absolute,1580237571360306,0.5428348904436071,0.20668877020002357,-0.09574454146129495,0.6325577163126994
theta_absolute,1580237571360970,0.25022166916475674,0.3623549996410878,0.7182521125512613,0.7590321913921145
alpha_relative,1580237571361572,0.15411764865008637,0.09354243796282777,0.2183361785684858,0.2988163593853351
beta_relative,1580237571362159,0.2138662193640844,0.07300305356147883,0.03869098992632836,0.11613955631433746
theta_relative,1580237571362724,0.1090257218919588,0.10447376730073615,0.2521195338607102,0.15540129646089973
isGood,1580237571363305,0.0,0.0,1.0,0.0
quality,1580237571363565,4.0,1.0,1.0,1.0
alpha_absolute,1580237571481290,0.40054507264148964,0.31435642867146046,0.6524319485596369,1.0429819239782727
beta_absolute,1580237571482707,0.5428348904436071,0.20668877020002357,-0.11917015123941056,0.6325577163126994
theta_absolute,1580237571484426,0.25022166916475674,0.3623549996410878,0.7150409670731525,0.7590321913921145
alpha_relative,1580237571485586,0.15411764865008637,0.09354243796282777,0.21802355337972742,0.2988163593853351
beta_relative,1580237571487226,0.2138662193640844,0.07300305356147883,0.036889376403812506,0.11613955631433746
theta_relative,1580237571488154,0.1090257218919588,0.10447376730073615,0.25183287994576564,0.15540129646089973
isGood,1580237571489337,0.0,0.0,1.0,0.0
quality,1580237571489824,4.0,2.0,1.0,1.0
alpha_absolute,1580237571555471,0.40054507264148964,0.31435642867146046,0.6370292206014858,1.0429819239782727
beta_absolute,1580237571556218,0.5428348904436071,0.20668877020002357,-0.14650324767678394,0.6325577163126994
theta_absolute,1580237571556818,0.25022166916475674,0.3623549996410878,0.70160036323091,0.7590321913921145
alpha_relative,1580237571557400,0.15411764865008637,0.09354243796282777,0.21674335225616842,0.2988163593853351
beta_relative,1580237571557925,0.2138662193640844,0.07300305356147883,0.03567905292428077,0.11613955631433746
theta_relative,1580237571558461,0.1090257218919588,0.10447376730073615,0.251487804056782,0.15540129646089973
isGood,1580237571559063,0.0,0.0,1.0,0.0
quality,1580237571559372,4.0,1.0,1.0,1.0
alpha_absolute,1580237571668658,0.40054507264148964,0.31435642867146046,0.6078224360232918,1.0429819239782727
beta_absolute,1580237571670510,0.5428348904436071,0.20668877020002357,-0.17075371029172617,0.6325577163126994
theta_absolute,1580237571671820,0.25022166916475674,0.3623549996410878,0.6891559457635823,0.7590321913921145
alpha_relative,1580237571673855,0.15411764865008637,0.09354243796282777,0.20987667427044002,0.2988163593853351
beta_relative,1580237571675238,0.2138662193640844,0.07300305356147883,0.034945239990362476,0.11613955631433746
theta_relative,1580237571676336,0.1090257218919588,0.10447376730073615,0.253103227645062,0.15540129646089973
isGood,1580237571677443,0.0,0.0,1.0,0.0
quality,1580237571677983,4.0,2.0,1.0,1.0
alpha_absolute,1580237571743987,0.40054507264148964,0.31435642867146046,0.5854229932851035,1.0429819239782727
beta_absolute,1580237571745659,0.5428348904436071,0.20668877020002357,-0.18410417675330906,0.6325577163126994
theta_absolute,1580237571747042,0.25022166916475674,0.3623549996410878,0.6814105180316943,0.7590321913921145
alpha_relative,1580237571748404,0.15411764865008637,0.09354243796282777,0.20398239190713832,0.2988163593853351
beta_relative,1580237571749858,0.2138662193640844,0.07300305356147883,0.03467891569964026,0.11613955631433746
theta_relative,1580237571751927,0.1090257218919588,0.10447376730073615,0.2544369639694345,0.15540129646089973
isGood,1580237571752837,0.0,0.0,1.0,0.0
quality,1580237571753468,4.0,2.0,1.0,1.0
alpha_absolute,1580237571894646,0.40054507264148964,0.31435642867146046,0.5834034278293198,1.0429819239782727
beta_absolute,1580237571896328,0.5428348904436071,0.20668877020002357,-0.18258222367536583,0.6325577163126994
theta_absolute,1580237571897575,0.25022166916475674,0.3623549996410878,0.6781176959299203,0.7590321913921145
alpha_relative,1580237571898578,0.15411764865008637,0.09354243796282777,0.20425621617070847,0.2988163593853351
beta_relative,1580237571901957,0.2138662193640844,0.07300305356147883,0.035009800087754464,0.11613955631433746
theta_relative,1580237571903332,0.1090257218919588,0.10447376730073615,0.25403265690027965,0.15540129646089973
isGood,1580237571905218,0.0,0.0,1.0,0.0
quality,1580237571905926,4.0,2.0,1.0,1.0
alpha_absolute,1580237571990796,0.40054507264148964,0.31435642867146046,0.5834034278293198,1.0429819239782727
beta_absolute,1580237571992452,0.5428348904436071,0.20668877020002357,-0.1691403768645066,0.6325577163126994
theta_absolute,1580237571997210,0.25022166916475674,0.3623549996410878,0.6774720149032388,0.7590321913921145
alpha_relative,1580237571998436,0.15411764865008637,0.09354243796282777,0.20443734595905816,0.2988163593853351
beta_relative,1580237571999668,0.2138662193640844,0.07300305356147883,0.03614235351829023,0.11613955631433746
theta_relative,1580237572002050,0.1090257218919588,0.10447376730073615,0.25388019388537275,0.15540129646089973
isGood,1580237572004161,0.0,0.0,1.0,1.0
quality,1580237572005949,4.0,2.0,1.0,1.0
alpha_absolute,1580237572078045,0.40054507264148964,0.31435642867146046,0.5834034278293198,1.0429819239782727
beta_absolute,1580237572078942,0.5428348904436071,0.20668877020002357,-0.15163023128287487,0.6325577163126994
theta_absolute,1580237572079745,0.25022166916475674,0.3623549996410878,0.6779336904494186,0.7590321913921145
alpha_relative,1580237572080408,0.15411764865008637,0.09354243796282777,0.20400787832814085,0.2988163593853351
beta_relative,1580237572081063,0.2138662193640844,0.07300305356147883,0.037550288678876616,0.11613955631433746
theta_relative,1580237572081619,0.1090257218919588,0.10447376730073615,0.2536163230675321,0.15540129646089973
isGood,1580237572082245,0.0,0.0,1.0,1.0
quality,1580237572082519,4.0,2.0,1.0,1.0
alpha_absolute,1580237572180829,0.40054507264148964,0.31435642867146046,0.5834034278293198,1.0429819239782727
beta_absolute,1580237572183383,0.5428348904436071,0.20668877020002357,-0.13884928044055234,0.6325577163126994
theta_absolute,1580237572185031,0.25022166916475674,0.3623549996410878,0.6786674572746482,0.7590321913921145
alpha_relative,1580237572186249,0.15411764865008637,0.09354243796282777,0.20289506693271883,0.2988163593853351
beta_relative,1580237572187205,0.2138662193640844,0.07300305356147883,0.0384608412885485,0.11613955631433746
theta_relative,1580237572188418,0.1090257218919588,0.10447376730073615,0.2526594331409677,0.15540129646089973
isGood,1580237572190331,0.0,0.0,1.0,0.0
quality,1580237572191605,4.0,2.0,1.0,1.0
alpha_absolute,1580237572254160,0.40054507264148964,0.31435642867146046,0.5834034278293198,1.0429819239782727
beta_absolute,1580237572255750,0.5428348904436071,0.20668877020002357,-0.1348175051244501,0.6325577163126994
theta_absolute,1580237572257545,0.25022166916475674,0.3623549996410878,0.6780815911669981,0.7590321913921145
alpha_relative,1580237572258389,0.15411764865008637,0.09354243796282777,0.20177431901923668,0.2988163593853351
beta_relative,1580237572259107,0.2138662193640844,0.07300305356147883,0.038605124493497026,0.11613955631433746
theta_relative,1580237572260381,0.1090257218919588,0.10447376730073615,0.25092506977902657,0.15540129646089973
isGood,1580237572261199,0.0,0.0,1.0,0.0
quality,1580237572261496,4.0,2.0,1.0,1.0
alpha_absolute,1580237572370036,0.40054507264148964,0.31435642867146046,0.5834034278293198,1.0429819239782727
beta_absolute,1580237572371679,0.5428348904436071,0.20668877020002357,-0.14292928069018507,0.6325577163126994
theta_absolute,1580237572373985,0.25022166916475674,0.3623549996410878,0.6656370105834651,0.7590321913921145
alpha_relative,1580237572375056,0.15411764865008637,0.09354243796282777,0.2029876981801594,0.2988163593853351
beta_relative,1580237572376091,0.2138662193640844,0.07300305356147883,0.03811860602019392,0.11613955631433746
theta_relative,1580237572377117,0.1090257218919588,0.10447376730073615,0.24530324966676695,0.15540129646089973
isGood,1580237572378239,0.0,0.0,1.0,0.0
quality,1580237572378856,4.0,2.0,1.0,1.0
alpha_absolute,1580237572486831,0.40054507264148964,0.31435642867146046,0.5834034278293198,1.0429819239782727
beta_absolute,1580237572487659,0.5428348904436071,0.20668877020002357,-0.16085612983976433,0.6325577163126994
theta_absolute,1580237572488338,0.25022166916475674,0.3623549996410878,0.6189224971189263,0.7590321913921145
alpha_relative,1580237572488979,0.15411764865008637,0.09354243796282777,0.21249996340958768,0.2988163593853351
beta_relative,1580237572489632,0.2138662193640844,0.07300305356147883,0.038291228664557406,0.11613955631433746
theta_relative,1580237572490205,0.1090257218919588,0.10447376730073615,0.23060989013935965,0.15540129646089973
isGood,1580237572490782,0.0,0.0,1.0,0.0
quality,1580237572491036,4.0,2.0,1.0,1.0
alpha_absolute,1580237572594270,0.40054507264148964,0.31435642867146046,0.5733534714738142,1.0429819239782727
beta_absolute,1580237572595323,0.5428348904436071,0.20668877020002357,-0.18072958724330287,0.6325577163126994
theta_absolute,1580237572596140,0.25022166916475674,0.3623549996410878,0.5149679077630547,0.7590321913921145
alpha_relative,1580237572598409,0.15411764865008637,0.09354243796282777,0.23363497010744796,0.2988163593853351
beta_relative,1580237572599847,0.2138662193640844,0.07300305356147883,0.04115804987326602,0.11613955631433746
theta_relative,1580237572600392,0.1090257218919588,0.10447376730073615,0.20424539996718488,0.15540129646089973
isGood,1580237572600831,0.0,0.0,1.0,0.0
quality,1580237572601028,4.0,1.0,1.0,1.0
alpha_absolute,1580237572727749,0.40054507264148964,0.31435642867146046,0.4661205007855375,1.0429819239782727
beta_absolute,1580237572729387,0.5428348904436071,0.20668877020002357,-0.19419117015786258,0.6325577163126994
theta_absolute,1580237572730412,0.25022166916475674,0.3623549996410878,0.3446681591357895,0.7590321913921145
alpha_relative,1580237572731353,0.15411764865008637,0.09354243796282777,0.23139024343011533,0.2988163593853351
beta_relative,1580237572732331,0.2138662193640844,0.07300305356147883,0.05058635320454597,0.11613955631433746
theta_relative,1580237572733247,0.1090257218919588,0.10447376730073615,0.17494144173261036,0.15540129646089973
isGood,1580237572734163,0.0,0.0,1.0,0.0
quality,1580237572734640,4.0,2.0,1.0,1.0
alpha_absolute,1580237572769718,0.40054507264148964,0.31435642867146046,0.26443459761110805,1.0429819239782727
beta_absolute,1580237572770904,0.5428348904436071,0.20668877020002357,-0.198297377400737,0.6325577163126994
theta_absolute,1580237572771843,0.25022166916475674,0.3623549996410878,0.13044504596499304,0.7590321913921145
alpha_relative,1580237572774191,0.15411764865008637,0.09354243796282777,0.19884343230742457,0.2988163593853351
beta_relative,1580237572775162,0.2138662193640844,0.07300305356147883,0.06851399253681682,0.11613955631433746
theta_relative,1580237572776013,0.1090257218919588,0.10447376730073615,0.14605677244602938,0.15540129646089973
isGood,1580237572776870,0.0,0.0,1.0,0.0
quality,1580237572777366,4.0,2.0,1.0,1.0
alpha_absolute,1580237572887824,0.40054507264148964,0.31435642867146046,0.1350191196776513,1.0429819239782727
