data_type,timestamp,EEG1,EEG2,EEG3,EEG4
isGood,1592897219969595,1.0,1.0,0.0,0.0
quality,1592897219970277,1.0,1.0,2.0,1.0
alpha_absolute,1592897220052535,0.7619633805663495,0.5806347605788373,0.0,0.3980169953233768
beta_absolute,1592897220053237,0.5828196328521137,0.11351547891187123,0.0,0.26948258454610874
theta_absolute,1592897220053793,0.6144098264325298,0.19434924358445851,0.0,0.20408443813165594
alpha_relative,1592897220054336,0.17026820045485902,0.1896595724303598,NaN,0.15314632049754634
beta_relative,1592897220055125,0.11271709783805048,0.06469273103526804,NaN,0.11391270270680891
theta_relative,1592897220055905,0.12122159440657362,0.07792723198538686,NaN,0.09798825183727886
isGood,1592897220056857,1.0,1.0,0.0,1.0
quality,1592897220057126,1.0,1.0,2.0,1.0
alpha_absolute,1592897220184801,0.7652806955316953,0.5826196134488896,0.0,0.42336816397763716
beta_absolute,1592897220185640,0.5861186443709161,0.10127193386731613,0.0,0.34600965271468825
theta_absolute,1592897220186722,0.5970154796415343,0.19646776546947983,0.0,0.21170275548659342
alpha_relative,1592897220187375,0.17407595497191494,0.19645307410975693,NaN,0.15579453520462244
beta_relative,1592897220188326,0.1152329646219117,0.06485017456826367,NaN,0.13037481603341822
theta_relative,1592897220189237,0.1181608402141725,0.08074339034167792,NaN,0.09569446337542971
isGood,1592897220190109,1.0,1.0,0.0,1.0
quality,1592897220190358,1.0,1.0,2.0,1.0
alpha_absolute,1592897220239798,0.7717685044812796,0.5880871474297945,0.0,0.43345673161200426
beta_absolute,1592897220240555,0.5920984939322161,0.10054144472771066,0.0,0.44219913101868236
theta_absolute,1592897220241100,0.5857752898639141,0.21604652310582542,0.0,0.22416833643789838
alpha_relative,1592897220241633,0.17876621701622286,0.20008573207470776,NaN,0.16084277200345967
beta_relative,1592897220242402,0.11819944553749016,0.06511340668527785,NaN,0.16411336433545645
theta_relative,1592897220243123,0.11649096293798636,0.08495236940734159,NaN,0.09933748353878481
isGood,1592897220243898,1.0,1.0,0.0,1.0
quality,1592897220244137,1.0,1.0,4.0,1.0
alpha_absolute,1592897220357140,0.7971379479060433,0.6050381443911466,0.0,0.4577958583791276
beta_absolute,1592897220358474,0.6196948730244265,0.1181105597163323,0.0,0.57433380165507
theta_absolute,1592897220359567,0.584641915504282,0.25181520615944025,0.0,0.21790568374399577
alpha_relative,1592897220360483,0.18573249642022913,0.20575827328825103,NaN,0.1690212045381526
beta_relative,1592897220361557,0.12343684739525251,0.06705477691767373,NaN,0.22104420599631
theta_relative,1592897220362570,0.11386542296016755,0.09122930544201187,NaN,0.09728615017800465
isGood,1592897220363590,1.0,1.0,0.0,1.0
quality,1592897220364019,1.0,1.0,4.0,1.0
alpha_absolute,1592897220436875,0.7963325904443171,0.6410271056532353,0.0,0.5176640625051758
beta_absolute,1592897220437833,0.62235276770563,0.15932345628561148,0.0,0.6772392253525803
theta_absolute,1592897220440719,0.5927849353572985,0.29822709719635354,0.0,0.2247195946753102
alpha_relative,1592897220441495,0.18581287246357148,0.21499093915467973,NaN,0.16833945176957563
beta_relative,1592897220442372,0.12447896663598124,0.07091147311257313,NaN,0.24308662912752105
theta_relative,1592897220443173,0.11628619012839074,0.09763828632535994,NaN,0.08575144372886855
isGood,1592897220443993,0.0,1.0,0.0,1.0
quality,1592897220444250,1.0,1.0,4.0,1.0
alpha_absolute,1592897220573244,0.7841635079162688,0.692608608237202,0.0,0.5561981146176453
beta_absolute,1592897220574747,0.623391912197731,0.21835503838023465,0.0,0.7654638352428131
theta_absolute,1592897220575833,0.5913892561592754,0.3436445969589591,0.0,0.2554192421881253
alpha_relative,1592897220577171,0.1824937768445679,0.22871613381664252,NaN,0.16336421648231114
beta_relative,1592897220578224,0.12603073342509297,0.0767437879212273,NaN,0.2644981597621613
theta_relative,1592897220579219,0.11707759903308497,0.10240774186988293,NaN,0.08172935315825815
isGood,1592897220580133,0.0,1.0,0.0,1.0
quality,1592897220580382,1.0,1.0,4.0,1.0
alpha_absolute,1592897220653744,0.7690431510201833,0.7190109680622827,0.0,0.5814447137809993
beta_absolute,1592897220654662,0.6258554435007913,0.2763164720416944,0.0,0.8207413534587705
theta_absolute,1592897220655298,0.5736246315616388,0.3768512988676746,0.0,0.30157632128826084
alpha_relative,1592897220655845,0.17980184520457207,0.23407010109959106,NaN,0.16069445941954333
beta_relative,1592897220656896,0.12930235559750936,0.08446007187960644,NaN,0.278803064252101
theta_relative,1592897220657725,0.11465041336215602,0.10645995383748033,NaN,0.08435921125430627
isGood,1592897220658918,0.0,1.0,0.0,1.0
quality,1592897220659242,1.0,1.0,4.0,1.0
alpha_absolute,1592897220789680,0.7540969248576874,0.7190284627598613,0.0,0.6148473254341689
beta_absolute,1592897220793917,0.6311727912952034,0.3144485262816659,0.0,0.8408650796816036
theta_absolute,1592897220795148,0.5304669301502403,0.3914781527847483,0.0,0.3489565135587968
alpha_relative,1592897220796466,0.17971816557262899,0.2349048093159808,NaN,0.16794358129943962
beta_relative,1592897220798384,0.13541533343153875,0.0925362661977398,NaN,0.2826058608553605
theta_relative,1592897220799667,0.10738954004736932,0.11049473849426981,NaN,0.0910484586677228
isGood,1592897220800815,0.0,1.0,0.0,1.0
quality,1592897220801305,1.0,1.0,4.0,1.0
alpha_absolute,1592897220875005,0.7512400287281998,0.7190284627598613,0.0,0.634983392570379
beta_absolute,1592897220875790,0.6388149704960451,0.3254506354758801,0.0,0.834948508085009
theta_absolute,1592897220876512,0.4572023940632862,0.3905486747761531,0.0,0.3874091196574093
alpha_relative,1592897220877083,0.18443970961386075,0.24605752202656453,NaN,0.1759888400979396
beta_relative,1592897220877928,0.14237356885155045,0.09941657993837003,NaN,0.27890111112940696
theta_relative,1592897220878753,0.09371665846532326,0.11549331792368499,NaN,0.09952011198834647
isGood,1592897220879678,0.0,1.0,0.0,1.0
quality,1592897220879984,1.0,1.0,4.0,1.0
alpha_absolute,1592897220968324,0.7512400287281998,0.7046491345673525,0.0,0.63636804702133
beta_absolute,1592897220970841,0.6485550095627961,0.31579189751653064,0.0,0.8174094027567534
theta_absolute,1592897220972063,0.36597985298302377,0.3848958772919892,0.0,0.4137335238448449
alpha_relative,1592897220973331,0.18894642507124063,0.26270532383014056,NaN,0.17972213609900387
beta_relative,1592897220974706,0.14916044150374683,0.10730294385134242,NaN,0.27267349673429836
theta_relative,1592897220976269,0.0778177202570177,0.12581013163527568,NaN,0.10763835416750772
isGood,1592897220981806,0.0,1.0,0.0,1.0
quality,1592897220982485,1.0,1.0,2.0,1.0
alpha_absolute,1592897221038090,0.7512400287281998,0.6562564403424462,0.0,0.63636804702133
beta_absolute,1592897221039074,0.6617054501989227,0.3001335465842389,0.0,0.8174094027567534
theta_absolute,1592897221040776,0.29221178977337275,0.3819606281979887,0.0,0.4137335238448449
alpha_relative,1592897221041589,0.19159709824312823,0.27170233302025054,NaN,0.17972213609900387
beta_relative,1592897221042461,0.15590295568318596,0.1196659171828865,NaN,0.27267349673429836
theta_relative,1592897221043269,0.0665825905534024,0.14447661420335525,NaN,0.10763835416750772
isGood,1592897221044100,0.0,1.0,0.0,0.0
quality,1592897221044355,1.0,1.0,4.0,1.0
alpha_absolute,1592897221205852,0.7512400287281998,0.5885738389355346,0.0,0.63636804702133
beta_absolute,1592897221207498,0.6794425389375781,0.2902263870042995,0.0,0.8174094027567534
theta_absolute,1592897221208666,0.27252755665816797,0.38702183133962575,0.0,0.4137335238448449
alpha_relative,1592897221209511,0.19026920860058816,0.2668423616808319,NaN,0.17972213609900387
beta_relative,1592897221210588,0.1612764747972164,0.13424784525294725,NaN,0.27267349673429836
theta_relative,1592897221211570,0.06319111808680727,0.1677655434868271,NaN,0.10763835416750772
isGood,1592897221212810,0.0,1.0,0.0,0.0
quality,1592897221213337,1.0,1.0,4.0,1.0
alpha_absolute,1592897221288150,0.7468125036552898,0.5375470974997061,0.0,0.63636804702133
beta_absolute,1592897221289112,0.6989513127120321,0.28796133133812896,0.0,0.8174094027567534
theta_absolute,1592897221291081,0.30301851683136516,0.4091648528051432,0.0,0.4137335238448449
alpha_relative,1592897221292051,0.1848579975015095,0.25166105398589406,NaN,0.17972213609900387
beta_relative,1592897221292924,0.16556824800478528,0.14165445743098834,NaN,0.27267349673429836
theta_relative,1592897221293741,0.06653409551920099,0.18725514814499405,NaN,0.10763835416750772
isGood,1592897221294609,0.0,1.0,0.0,0.0
quality,1592897221294870,1.0,1.0,4.0,1.0
alpha_absolute,1592897221413419,0.7413354645873669,0.5188822109861239,0.0,0.63636804702133
beta_absolute,1592897221414983,0.7145108921369807,0.289712649761919,0.0,0.8174094027567534
theta_absolute,1592897221416474,0.348420756642807,0.46956475469349584,0.0,0.4137335238448449
alpha_relative,1592897221417712,0.18103090928364238,0.22794235647865796,NaN,0.17972213609900387
beta_relative,1592897221419109,0.17018769658796315,0.13447931011724845,NaN,0.27267349673429836
theta_relative,1592897221420388,0.07325512687225577,0.20347336968965385,NaN,0.10763835416750772
isGood,1592897221421659,0.0,1.0,0.0,0.0
quality,1592897221422242,1.0,1.0,4.0,1.0
alpha_absolute,1592897221461301,0.7262942626606854,0.5361073240481259,0.0,0.63636804702133
beta_absolute,1592897221462085,0.7246816126508377,0.2935058482977572,0.0,0.8174094027567534
theta_absolute,1592897221462643,0.3922484448318869,0.5684221520211493,0.0,0.4137335238448449
alpha_relative,1592897221463185,0.17669628699589238,0.20065635258911158,NaN,0.17972213609900387
beta_relative,1592897221464074,0.17604138372374836,0.11477609318264437,NaN,0.27267349673429836
theta_relative,1592897221464956,0.08188071111144393,0.2161562222530277,NaN,0.10763835416750772
isGood,1592897221465761,0.0,1.0,0.0,0.0
quality,1592897221466021,1.0,1.0,4.0,1.0
alpha_absolute,1592897221565602,0.7262942626606854,0.5903107821703263,0.0,0.6235014424283536
beta_absolute,1592897221568982,0.7246816126508377,0.29907196923376655,0.0,0.8462711361889572
theta_absolute,1592897221571142,0.3922484448318869,0.6718250655988283,0.0,0.4331030341226653
alpha_relative,1592897221573456,0.17669628699589238,0.18338959887280692,NaN,0.17157648800823383
beta_relative,1592897221575945,0.17604138372374836,0.09378554092855008,NaN,0.28656785159619635
theta_relative,1592897221582677,0.08188071111144393,0.22125290622997387,NaN,0.11067750638378909
isGood,1592897221584347,0.0,1.0,0.0,0.0
quality,1592897221585036,1.0,1.0,4.0,1.0
alpha_absolute,1592897221672504,0.7262942626606854,0.6491622802056768,0.0,0.6217728247861158
beta_absolute,1592897221673300,0.7246816126508377,0.3051206167565923,0.0,0.8767249408989218
theta_absolute,1592897221673885,0.3922484448318869,0.7487555880905599,0.0,0.4520939610992175
alpha_relative,1592897221674433,0.17669628699589238,0.17494812937543527,NaN,0.16360727869445116
beta_relative,1592897221675293,0.17604138372374836,0.07922598360148501,NaN,0.2942759274580999
theta_relative,1592897221676170,0.08188071111144393,0.22004049388226918,NaN,0.11069391743902549
isGood,1592897221677038,0.0,1.0,0.0,0.0
quality,1592897221677307,1.0,1.0,4.0,1.0
alpha_absolute,1592897221800265,0.7262942626606854,0.6582831201981706,0.0,0.6217728247861158
beta_absolute,1592897221803127,0.7246816126508377,0.30769430078000876,0.0,0.9065465509835978
theta_absolute,1592897221804846,0.3922484448318869,0.7909540765682226,0.0,0.4751470713815716
alpha_relative,1592897221806016,0.17669628699589238,0.16176210076310493,NaN,0.15567675734330236
beta_relative,1592897221807575,0.17604138372374836,0.07215857680121349,NaN,0.2999145275970737
theta_relative,1592897221808862,0.08188071111144393,0.2195572258396991,NaN,0.11107032010602347
isGood,1592897221810426,0.0,1.0,0.0,0.0
quality,1592897221811255,1.0,1.0,4.0,1.0
alpha_absolute,1592897221875782,0.7262942626606854,0.6582831201981706,0.0,0.6217728247861158
beta_absolute,1592897221876795,0.7246816126508377,0.30009877691818265,0.0,0.926564998199867
theta_absolute,1592897221877406,0.3922484448318869,0.8051397417245411,0.0,0.5078439288575587
alpha_relative,1592897221878064,0.17669628699589238,0.15555172672358852,NaN,0.15105711993925905
beta_relative,1592897221878914,0.17604138372374836,0.06818525878672102,NaN,0.3047427438766625
theta_relative,1592897221879737,0.08188071111144393,0.21813806577819,NaN,0.11620165251347027
isGood,1592897221880735,0.0,1.0,0.0,0.0
quality,1592897221881040,1.0,1.0,4.0,1.0
alpha_absolute,1592897221976276,0.7262942626606854,0.655919401142017,0.0,0.6090103726557741
beta_absolute,1592897221977156,0.7246816126508377,0.27459124348133573,0.0,0.9232082899049809
theta_absolute,1592897221977868,0.3922484448318869,0.8032606462193377,0.0,0.5449922032204125
alpha_relative,1592897221978522,0.17669628699589238,0.15461347829431174,NaN,0.1488416765456373
beta_relative,1592897221979513,0.17604138372374836,0.06425681464775848,NaN,0.3068474160784194
theta_relative,1592897221980424,0.08188071111144393,0.2170643967155476,NaN,0.12844180018280893
isGood,1592897221981359,0.0,1.0,0.0,0.0
quality,1592897221981617,1.0,1.0,4.0,1.0
alpha_absolute,1592897222088499,0.7262942626606854,0.6504578282227312,0.0,0.5760464023273744
beta_absolute,1592897222089732,0.7246816126508377,0.22664057360465809,0.0,0.8852607599087601
theta_absolute,1592897222090895,0.3922484448318869,0.7946748735333284,0.0,0.5775558871791017
alpha_relative,1592897222092048,0.17669628699589238,0.155879769808942,NaN,0.14767125783564683
beta_relative,1592897222093581,0.17604138372374836,0.058745215482518584,NaN,0.3009610765615459
theta_relative,1592897222094736,0.08188071111144393,0.21727352038707448,NaN,0.14818541439765384
isGood,1592897222095863,0.0,1.0,0.0,0.0
quality,1592897222096809,1.0,1.0,4.0,1.0
alpha_absolute,1592897222168947,0.7262942626606854,0.6350577120187719,0.0,0.5760464023273744
beta_absolute,1592897222169831,0.7246816126508377,0.15866435725754285,0.0,0.8852607599087601
theta_absolute,1592897222170431,0.3922484448318869,0.7833799964337774,0.0,0.5775558871791017
alpha_relative,1592897222170987,0.17669628699589238,0.15528406269505043,NaN,0.14767125783564683
beta_relative,1592897222171826,0.17604138372374836,0.051848181675235784,NaN,0.3009610765615459
theta_relative,1592897222172631,0.08188071111144393,0.2184988569657015,NaN,0.14818541439765384
isGood,1592897222173501,0.0,1.0,0.0,0.0
quality,1592897222176812,1.0,1.0,4.0,1.0
alpha_absolute,1592897222268167,0.7262942626606854,0.604577962509275,0.0,0.5760464023273744
beta_absolute,1592897222269175,0.7246816126508377,0.08680650382464254,0.0,0.8852607599087601
theta_absolute,1592897222269849,0.3922484448318869,0.7727616301741778,0.0,0.5775558871791017
alpha_relative,1592897222270426,0.17669628699589238,0.1499852443238845,NaN,0.14767125783564683
beta_relative,1592897222271287,0.17604138372374836,0.045527843130703086,NaN,0.3009610765615459
theta_relative,1592897222272093,0.08188071111144393,0.2209185594076179,NaN,0.14818541439765384
isGood,1592897222272918,0.0,1.0,0.0,0.0
quality,1592897222273161,1.0,1.0,4.0,1.0
alpha_absolute,1592897222424985,0.7262942626606854,0.5703416854506255,0.0,0.5760464023273744
beta_absolute,1592897222426795,0.7246816126508377,0.03223465551195532,0.0,0.8852607599087601
theta_absolute,1592897222428084,0.3922484448318869,0.7660046851781658,0.0,0.5775558871791017
alpha_relative,1592897222429314,0.17669628699589238,0.14246863044268504,NaN,0.14767125783564683
beta_relative,1592897222430662,0.17604138372374836,0.041267885746415975,NaN,0.3009610765615459
theta_relative,1592897222431939,0.08188071111144393,0.22355389918724158,NaN,0.14818541439765384
isGood,1592897222433297,1.0,1.0,0.0,1.0
quality,1592897222433842,1.0,1.0,4.0,1.0
alpha_absolute,1592897222516472,0.7262942626606854,0.5491556383780991,0.0,0.5760464023273744
beta_absolute,1592897222517475,0.7246816126508377,0.002927187890721972,0.0,0.8852607599087601
theta_absolute,1592897222518031,0.3922484448318869,0.7639118114527936,0.0,0.5775558871791017
alpha_relative,1592897222518571,0.17669628699589238,0.13736647586059195,NaN,0.14767125783564683
beta_relative,1592897222519409,0.17604138372374836,0.03905281158019741,NaN,0.3009610765615459
theta_relative,1592897222520241,0.08188071111144393,0.22523554547528085,NaN,0.14818541439765384
isGood,1592897222521077,1.0,1.0,0.0,1.0
quality,1592897222521355,1.0,1.0,4.0,1.0
alpha_absolute,1592897222612288,0.7262942626606854,0.5276436802345257,0.0,0.5760464023273744
beta_absolute,1592897222613784,0.7246816126508377,-0.011756523991072182,0.0,0.8852607599087601
theta_absolute,1592897222615288,0.3922484448318869,0.7656807073623294,0.0,0.5775558871791017
alpha_relative,1592897222617662,0.17669628699589238,0.13114637545374377,NaN,0.14767125783564683
beta_relative,1592897222619471,0.17604138372374836,0.03787530057895874,NaN,0.3009610765615459
theta_relative,1592897222620810,0.08188071111144393,0.22687848811875927,NaN,0.14818541439765384
isGood,1592897222622048,1.0,1.0,0.0,1.0
quality,1592897222622643,1.0,1.0,2.0,1.0
alpha_absolute,1592897222681890,0.5208854852912645,0.5142475364279,0.0,0.08749010036557145
beta_absolute,1592897222682709,0.24929089981657376,-0.022737211555619426,0.0,0.2858846782966634
theta_absolute,1592897222683333,0.710521110521121,0.7681417967211225,0.0,-0.13373591098644985
alpha_relative,1592897222683926,0.2370872309457412,0.12722638528169358,NaN,0.24892966418023602
beta_relative,1592897222684745,0.12685674943442218,0.03694812807132179,NaN,0.39307120594384587
theta_relative,1592897222685601,0.36689668649423635,0.22828188426156892,NaN,0.14957211744711132
isGood,1592897222686543,1.0,1.0,0.0,1.0
quality,1592897222686790,1.0,1.0,2.0,1.0
alpha_absolute,1592897222779993,0.5226178538855267,0.5121541218765638,0.0,0.13707309233798035
beta_absolute,1592897222781366,0.26037963676503695,-0.03158097312225441,0.0,0.27423438737661726
theta_absolute,1592897222782588,0.6961388970692235,0.7647808194741216,0.0,-0.12208186229517895
alpha_relative,1592897222783708,0.23493809531169918,0.1279073958037476,NaN,0.2665264437168808
beta_relative,1592897222785115,0.1284444153884255,0.036572997961873764,NaN,0.36551196620525483
theta_relative,1592897222786681,0.3503277071593857,0.22883494964517082,NaN,0.14675244643325855
isGood,1592897222788256,1.0,1.0,0.0,1.0
quality,1592897222788751,1.0,1.0,2.0,1.0
alpha_absolute,1592897222863283,0.5255297863570965,0.5092578885016206,0.0,0.1812683686525753
beta_absolute,1592897222864007,0.2757344233691609,-0.036751039422636265,0.0,0.26592030881001444
theta_absolute,1592897222864617,0.6504139595269038,0.7416875058420062,0.0,-0.1132035347504135
alpha_relative,1592897222865224,0.24395196331789204,0.1331067155990276,NaN,0.27836654119029397
beta_relative,1592897222866214,0.13724892598984126,0.03786090923988598,NaN,0.33827427611983585
theta_relative,1592897222867019,0.3252284211467713,0.22731577985407245,NaN,0.14130096564182698
isGood,1592897222867856,1.0,1.0,0.0,1.0
quality,1592897222868140,1.0,1.0,2.0,1.0
alpha_absolute,1592897223023723,0.5277689026678002,0.509867614156365,0.0,0.22321044126730422
beta_absolute,1592897223025008,0.28746650991116285,-0.04197411040240615,0.0,0.26304871481118286
theta_absolute,1592897223025947,0.595405023685461,0.6831889980911159,0.0,-0.0952635779425747
alpha_relative,1592897223027263,0.2575934884655017,0.1490067833851189,NaN,0.2858851951771183
beta_relative,1592897223029159,0.1481264067428503,0.04181810176311524,NaN,0.31335017324767384
theta_relative,1592897223030476,0.30100312303237337,0.22208919177286213,NaN,0.1373148941306419
isGood,1592897223031697,1.0,1.0,0.0,1.0
quality,1592897223032174,1.0,1.0,2.0,1.0
alpha_absolute,1592897223104304,0.5280052489093964,0.513580548351317,0.0,0.2654939229641917
beta_absolute,1592897223105218,0.29134696596121135,-0.05221622343283706,0.0,0.2643071959692336
theta_absolute,1592897223105964,0.5441111766860431,0.5843055894571809,0.0,-0.07762450682383851
alpha_relative,1592897223106772,0.2705845461793766,0.18155101327429934,NaN,0.29536932708836494
beta_relative,1592897223107687,0.1569078625272399,0.04934031358680323,NaN,0.29456332034470223
theta_relative,1592897223109682,0.28080763834091266,0.21366024312807397,NaN,0.13404387181436064
isGood,1592897223110738,1.0,1.0,0.0,1.0
quality,1592897223110983,1.0,1.0,2.0,1.0
alpha_absolute,1592897223226930,0.5286422620915958,0.4919172424952239,0.0,0.3086829774224349
beta_absolute,1592897223230481,0.2887172312100443,-0.06730636823662822,0.0,0.26287751683165184
theta_absolute,1592897223233030,0.49999068379982853,0.45870816524897,0.0,-0.07025296436755882
alpha_relative,1592897223234000,0.28147666921429176,0.22281280256775368,NaN,0.31202977415208877
beta_relative,1592897223235286,0.1620008795222877,0.06147754700699994,NaN,0.2807957797046628
theta_relative,1592897223236935,0.26350619202362063,0.20641015693153042,NaN,0.13039474667751644
isGood,1592897223237952,1.0,1.0,0.0,1.0
quality,1592897223238233,1.0,1.0,2.0,1.0
alpha_absolute,1592897223311139,0.5292813429303816,0.4182719526516016,0.0,0.3143544555736233
beta_absolute,1592897223311964,0.2854670102575092,-0.08266876012562291,0.0,0.25358280644397374
theta_absolute,1592897223312589,0.4645846505890606,0.33740987979716675,0.0,-0.07577861105159688
alpha_relative,1592897223313208,0.2886711079893367,0.24597819032181903,NaN,0.31758589287713457
